acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.05,0.20,1.01,15.82,25.69,-2.89
0.05,0.20,1.02,15.94,25.86,-2.67
0.05,0.19,1.01,15.98,25.83,-2.69
0.05,0.19,1.01,15.86,25.60,-2.93
0.05,0.19,1.02,15.92,25.73,-2.82
0.06,0.19,1.01,16.03,25.86,-2.69
0.06,0.19,1.02,15.79,25.92,-2.72
0.05,0.20,1.01,15.86,25.88,-2.73
0.06,0.19,1.01,15.92,25.83,-2.66
0.06,0.19,1.01,16.08,25.82,-2.78
0.05,0.20,1.02,15.95,25.89,-2.87
0.05,0.19,1.01,15.89,25.85,-2.72
0.06,0.19,1.01,15.88,25.83,-2.90
0.05,0.19,1.01,15.83,25.73,-2.72
0.05,0.19,1.01,16.05,25.73,-2.87
0.05,0.19,1.01,15.95,25.76,-2.78
0.05,0.18,1.01,15.83,25.63,-2.85
0.06,0.19,1.01,15.83,25.88,-2.98
0.06,0.19,1.01,15.80,25.82,-2.73
0.06,0.19,1.01,15.89,25.50,-2.78
0.06,0.19,1.02,15.89,25.65,-2.63
0.06,0.20,1.01,15.66,26.02,-2.81
0.05,0.19,1.01,16.00,25.83,-2.70
0.06,0.19,1.01,15.89,25.98,-2.61
0.05,0.20,1.01,15.98,25.79,-2.81
0.06,0.19,1.01,15.97,25.73,-2.72
0.06,0.19,1.01,15.66,25.95,-2.81
0.06,0.20,1.02,16.09,25.97,-2.92
0.05,0.20,1.01,15.85,25.71,-2.84
0.05,0.20,1.01,15.98,25.85,-2.76
0.04,0.20,1.01,15.83,25.59,-2.73
0.05,0.19,1.02,15.92,25.89,-2.87
0.05,0.19,1.01,15.89,25.83,-2.70
0.06,0.20,1.02,15.76,25.77,-2.87
0.05,0.20,1.01,15.94,25.77,-2.61
0.06,0.20,1.01,16.02,25.76,-2.81
0.06,0.20,1.01,15.71,26.00,-2.66
0.07,0.20,1.01,16.03,25.92,-2.96
0.07,0.20,1.01,15.86,25.79,-2.90
0.07,0.20,1.01,15.94,25.77,-2.73
0.06,0.19,1.01,15.69,25.57,-2.82
0.06,0.20,1.01,15.82,25.76,-2.75
0.06,0.19,1.00,15.80,25.94,-2.90
0.05,0.19,1.00,15.97,25.85,-2.85
0.05,0.19,1.02,15.76,26.03,-2.70
0.05,0.18,1.01,15.89,25.69,-2.61
0.06,0.18,1.01,15.79,26.06,-2.72
0.06,0.18,1.02,16.08,25.79,-2.93
0.04,0.19,1.01,15.91,25.68,-2.84
0.05,0.20,1.02,15.76,25.53,-2.70
0.04,0.19,1.02,15.89,25.76,-2.99
0.05,0.20,1.02,15.91,25.94,-2.76
0.05,0.20,1.02,15.98,25.95,-2.72
0.06,0.20,1.02,15.92,25.95,-2.90
0.05,0.19,1.02,15.76,25.88,-2.67
0.05,0.20,1.02,15.85,25.91,-2.90
0.05,0.20,1.02,15.92,25.60,-2.67
0.06,0.20,1.01,15.79,25.86,-2.72
0.05,0.20,1.01,16.00,25.94,-2.69
0.06,0.20,1.00,15.62,25.79,-2.78
0.07,0.19,1.01,15.77,25.77,-2.84
0.07,0.20,1.01,15.94,25.88,-2.92
0.07,0.19,1.01,15.80,25.76,-2.72
0.07,0.19,1.01,15.82,25.76,-2.84
0.07,0.19,1.01,15.80,25.74,-2.64
0.07,0.19,1.01,15.65,25.71,-2.85
0.07,0.19,1.02,15.94,25.95,-2.85
0.06,0.19,1.01,15.83,25.59,-3.02
0.06,0.19,1.01,15.80,25.97,-2.89
0.05,0.19,1.01,15.91,25.65,-2.95
0.05,0.18,1.01,15.85,25.69,-2.73
0.05,0.20,1.01,16.11,25.68,-2.92
0.05,0.19,1.01,15.82,25.82,-2.49
0.05,0.20,1.01,15.76,25.79,-2.78
0.05,0.19,1.02,15.89,25.76,-2.87
0.05,0.19,1.01,15.86,25.94,-2.41
0.05,0.20,1.01,15.66,25.88,-2.78
0.05,0.20,1.00,15.92,25.68,-2.70
0.04,0.20,1.01,16.12,25.60,-2.69
0.06,0.20,1.01,15.83,25.80,-2.81
0.06,0.20,1.01,15.92,25.57,-2.93
0.06,0.20,1.01,15.88,25.82,-2.44
0.05,0.20,1.02,15.95,25.74,-2.70
0.06,0.20,1.02,15.76,25.77,-2.73
0.06,0.19,1.01,15.79,26.00,-2.84
0.07,0.19,1.02,15.92,25.63,-2.69
0.06,0.20,1.01,15.89,25.76,-2.66
0.06,0.20,1.01,15.97,25.71,-2.93
0.06,0.19,1.01,16.67,26.08,-8.66
0.06,0.19,1.01,15.77,23.47,-0.87
0.06,0.19,1.01,16.64,22.46,-3.54
0.06,0.19,1.01,17.18,22.37,-3.13
0.06,0.18,1.00,15.39,20.61,-2.05
0.06,0.19,1.02,15.57,20.78,-2.06
0.05,0.19,1.02,15.47,20.46,-2.06
0.06,0.19,1.00,15.82,20.47,-2.40
0.06,0.19,1.02,15.36,19.83,-1.92
0.06,0.19,1.01,15.59,20.03,-1.89
0.06,0.19,1.01,15.39,19.79,-2.08
0.06,0.19,1.01,15.36,19.74,-2.27
0.05,0.20,1.01,15.45,19.88,-2.20
0.06,0.19,1.01,17.16,21.65,-3.59
0.06,0.20,1.01,15.33,19.73,-2.43
0.06,0.20,1.01,22.55,27.71,-9.21
0.06,0.19,1.03,-60.72,-128.09,-66.79
0.06,0.19,1.01,15.10,27.45,-12.78
0.06,0.19,1.01,17.62,28.17,-2.00
0.06,0.19,1.02,16.31,25.91,-3.89
0.06,0.19,1.01,16.81,26.96,-4.40
0.05,0.19,1.02,15.34,26.24,-3.94
0.06,0.19,1.01,16.81,26.73,-4.31
0.06,0.19,1.01,15.68,26.52,-3.54
0.06,0.19,1.00,16.40,25.80,-3.77
0.06,0.18,1.02,16.38,26.66,-3.59
0.06,0.19,1.02,16.02,26.69,-4.47
0.06,0.19,1.01,16.26,26.75,-2.99
0.06,0.19,1.01,16.23,26.40,-4.55
0.06,0.19,1.02,15.77,27.11,-4.60
0.06,0.19,1.02,19.89,30.27,-0.23
0.06,0.19,1.03,14.61,28.40,-3.39
0.06,0.19,1.02,16.24,26.76,-26.64
0.07,0.19,1.02,16.18,25.62,1.15
0.06,0.19,1.01,15.91,27.21,-1.44
0.06,0.19,1.01,16.31,26.27,-2.00
0.05,0.20,1.01,16.47,26.53,-1.94
0.05,0.20,1.02,16.12,25.83,-1.97
0.05,0.20,1.02,16.92,26.27,-1.85
0.05,0.20,1.01,16.64,26.79,-1.15
0.05,0.20,1.02,16.85,26.12,-1.68
0.04,0.19,1.02,15.89,26.53,-1.34
0.04,0.20,1.00,16.14,51.69,-1.21
0.05,0.19,1.01,15.88,21.34,-1.76
0.06,0.19,1.02,16.27,24.85,-1.04
0.06,0.19,1.02,16.44,25.57,-1.36
0.06,0.20,1.02,23.02,19.62,-7.10
0.07,0.19,1.01,15.34,26.14,-1.07
0.07,0.19,1.01,16.32,25.11,-1.76
0.07,0.19,1.02,16.11,25.24,-1.94
0.06,0.19,1.01,16.85,26.02,-1.77
0.06,0.19,1.01,16.49,24.60,-1.77
0.06,0.19,1.01,16.34,24.78,-1.30
0.06,0.20,1.00,16.00,24.72,-1.28
0.05,0.19,1.02,16.34,25.56,-1.71
0.05,0.20,1.00,16.82,24.75,-1.04
0.06,0.19,1.02,16.61,24.78,-1.59
0.05,0.20,1.02,16.78,23.92,-1.65
0.05,0.19,1.01,16.26,25.53,-0.89
0.06,0.20,1.00,16.11,25.08,-1.82
0.05,0.19,1.01,16.29,24.93,-1.65
0.05,0.19,1.02,16.60,25.24,-1.51
0.05,0.19,1.02,16.09,24.96,-1.65
0.05,0.19,1.02,16.00,24.98,-1.18
0.05,0.20,1.01,16.35,24.63,-1.76
0.06,0.20,1.02,16.53,25.04,-1.77
0.05,0.20,1.02,16.41,25.02,-2.23
0.05,0.19,1.02,16.75,24.78,-1.19
0.05,0.19,1.02,16.58,24.70,-1.51
0.05,0.19,1.01,15.94,25.04,-1.83
0.05,0.19,1.02,16.35,24.93,-1.60
0.06,0.19,1.01,16.75,25.33,-1.69
0.06,0.19,1.01,16.20,24.81,-1.42
0.05,0.19,1.01,16.43,25.15,-2.72
0.05,0.20,1.01,16.70,25.73,-1.69
0.05,0.19,1.01,15.73,25.10,-1.34
0.06,0.20,1.00,16.64,24.89,-2.03
0.06,0.20,1.01,16.72,24.67,-1.05
0.05,0.21,1.02,16.55,24.92,-1.31
0.06,0.20,1.01,16.27,25.30,-1.80
0.06,0.20,1.01,16.99,24.53,-1.53
0.05,0.20,1.00,15.50,25.02,-1.13
0.06,0.20,1.01,16.44,25.40,-2.24
0.05,0.19,1.02,16.49,25.15,-1.89
0.05,0.20,1.02,16.55,25.51,-1.59
0.06,0.20,1.02,16.43,25.15,-1.22
0.06,0.20,1.01,16.87,24.99,-0.76
0.05,0.20,1.01,16.37,25.25,-1.40
0.05,0.19,1.01,16.53,24.82,-1.69
0.05,0.20,1.02,16.79,25.02,-1.25
0.06,0.19,1.01,16.00,25.05,-2.02
0.06,0.19,1.01,16.34,25.07,-1.82
0.06,0.20,1.02,15.86,25.07,-1.04
0.06,0.19,1.01,16.14,25.28,-1.71
0.06,0.20,1.00,16.09,25.44,-0.98
0.06,0.20,1.02,15.56,25.59,-1.91
0.05,0.20,1.01,16.38,25.15,-1.02
0.06,0.20,1.02,16.03,24.66,-1.73
0.06,0.19,1.01,16.32,25.88,-1.42
0.06,0.19,1.01,16.47,25.16,-2.34
0.05,0.19,1.01,16.52,25.34,-1.79
0.06,0.20,1.01,15.88,24.49,-1.59
0.06,0.20,1.01,16.26,25.28,-1.65
0.05,0.20,1.02,17.11,24.52,-2.63
0.06,0.19,1.01,16.35,25.07,-1.45
0.05,0.19,1.01,16.05,24.70,-2.03
0.05,0.19,1.01,16.52,25.22,-2.08
0.05,0.19,1.01,16.15,25.51,-1.48
0.06,0.19,1.01,16.73,25.47,-0.93
0.05,0.19,1.01,16.52,24.75,-1.56
0.05,0.19,1.01,16.75,24.76,-2.02
0.05,0.19,1.01,15.77,25.11,-1.15
0.05,0.19,1.00,16.58,25.04,-1.71
0.05,0.19,1.01,16.15,24.21,-1.76
0.05,0.19,1.01,16.47,25.42,-1.44
0.05,0.19,1.02,16.38,24.98,-1.48
0.07,0.19,1.02,17.10,24.96,-1.69
0.06,0.19,1.01,16.11,25.44,-1.95
0.06,0.19,1.01,16.05,25.04,-1.40
0.05,0.19,1.01,16.26,25.04,-1.82
0.06,0.20,1.01,15.95,25.07,-1.37
0.05,0.19,1.02,16.44,25.31,-1.62
0.06,0.20,1.02,16.75,24.79,-1.16
0.05,0.20,1.01,16.40,25.50,-1.80
0.05,0.20,1.02,15.76,25.59,-0.90
0.06,0.20,1.02,16.18,25.01,-1.40
0.06,0.20,1.01,16.15,25.45,-1.50
0.05,0.19,1.02,17.16,24.92,-0.82
0.05,0.20,1.01,16.46,25.24,-1.45
0.05,0.19,1.01,15.83,25.47,-1.27
0.06,0.20,1.01,16.50,24.76,-2.09
0.05,0.19,0.99,15.80,25.18,-1.28
0.05,0.20,1.02,16.23,25.30,-2.00
0.05,0.20,1.01,16.32,25.11,-1.36
0.06,0.20,1.02,16.75,25.45,-1.74
0.06,0.19,1.01,16.64,24.85,-0.96
0.06,0.20,1.02,16.50,24.69,-0.52
0.06,0.19,1.02,16.34,25.37,-1.68
0.06,0.20,1.01,16.29,25.86,-1.36
0.06,0.20,1.01,16.58,25.91,-1.91
0.06,0.19,1.02,16.78,25.16,-1.21
0.06,0.20,1.01,16.24,24.66,-2.24
0.06,0.19,1.02,16.52,24.76,-1.18
0.06,0.19,1.01,16.50,24.52,-1.40
0.06,0.20,1.02,15.79,24.64,-1.92
0.06,0.20,1.01,15.74,24.73,-1.62
0.06,0.19,1.01,16.26,25.85,-1.16
0.05,0.19,1.01,15.77,25.27,-1.36
0.05,0.19,1.02,16.18,25.28,-1.83
0.05,0.19,1.02,16.60,24.53,-1.60
0.05,0.19,1.01,16.35,25.30,-1.57
0.06,0.20,1.01,16.09,24.89,-1.69
0.06,0.20,1.01,16.64,25.05,-1.36
0.06,0.20,1.01,16.21,25.37,-1.24
0.06,0.20,1.01,17.02,25.31,-1.10
0.05,0.19,1.02,16.29,25.44,-1.83
0.06,0.19,1.01,16.03,24.46,-1.59
0.06,0.20,1.01,16.56,25.36,-1.37
0.05,0.20,1.02,16.08,25.07,-2.24
0.05,0.20,1.01,15.91,25.65,-2.08
0.06,0.20,1.01,16.58,25.08,-0.87
0.06,0.20,1.02,16.46,25.40,-2.37
0.06,0.20,1.01,16.46,24.98,-1.19
0.05,0.20,1.00,16.89,25.27,-1.53
0.06,0.20,1.01,17.11,24.81,-2.17
0.06,0.19,1.02,15.83,24.76,-1.51
0.06,0.21,1.01,16.37,25.08,-1.91
0.06,0.20,1.02,16.89,24.55,-1.47
0.07,0.21,1.01,16.41,25.07,-1.94
0.07,0.19,1.01,16.38,24.93,-1.98
0.06,0.21,1.01,16.75,25.59,-1.76
0.06,0.20,1.01,16.66,24.60,-2.35
0.07,0.20,1.01,16.50,24.50,-1.45
0.06,0.19,1.00,15.71,24.66,-1.31
0.06,0.19,1.01,16.64,25.05,-2.02
0.06,0.19,1.01,16.47,25.02,-1.45
0.06,0.19,1.01,16.29,25.13,-1.39
0.05,0.19,1.01,16.06,24.78,-1.76
0.05,0.19,1.00,16.06,24.90,-1.53
0.06,0.19,1.01,16.40,25.44,-1.36
0.05,0.19,1.01,16.23,25.11,-1.44
0.05,0.19,1.01,16.46,25.01,-1.27
0.05,0.20,1.02,15.95,25.73,-1.36
0.05,0.20,1.01,16.40,24.85,-1.80
0.05,0.20,1.02,16.27,24.70,-1.45
0.05,0.20,1.01,15.54,25.18,-1.68
0.05,0.20,1.01,17.56,25.28,-0.85
0.06,0.20,1.02,15.42,25.30,-0.99
0.06,0.20,1.01,16.12,25.30,-1.47
0.06,0.19,1.01,16.34,25.22,-1.82
0.06,0.20,1.01,15.89,24.98,-1.15
0.06,0.20,1.01,16.38,24.78,-1.19
0.07,0.20,1.02,16.76,25.34,-1.59
0.06,0.19,1.01,16.49,25.04,-2.15
0.07,0.20,1.01,16.50,25.13,-1.86
0.07,0.19,1.01,16.12,25.21,-1.60
0.07,0.19,1.01,16.46,24.87,-0.96
0.06,0.19,1.00,16.44,24.89,-1.74
0.06,0.19,1.01,16.08,25.07,-1.63
0.06,0.19,1.02,17.37,24.82,-1.74
0.05,0.19,1.02,16.15,25.21,-1.48
0.05,0.19,1.02,15.69,25.05,-1.51
0.06,0.18,1.01,16.85,24.75,-1.16
0.04,0.19,1.03,16.47,25.11,-1.36
0.05,0.20,1.01,16.03,24.85,-2.15
0.06,0.20,1.00,16.15,25.19,-1.71
0.05,0.20,1.01,16.00,24.98,-0.95
0.05,0.20,1.01,16.14,24.76,-1.88
0.05,0.20,1.01,16.00,25.27,-1.36
0.05,0.20,1.01,15.86,25.42,-1.80
0.06,0.20,1.01,16.76,24.96,-1.47
0.05,0.20,1.01,16.49,24.90,-1.68
0.05,0.20,1.01,16.31,25.28,-1.89
0.05,0.20,1.01,15.59,25.37,-1.80
0.06,0.20,1.01,15.82,24.82,-1.56
0.06,0.20,1.02,15.97,24.89,-1.31
0.05,0.19,1.02,16.53,25.15,-1.77
0.06,0.20,1.01,15.88,24.87,-1.13
0.07,0.19,1.00,16.37,25.34,-1.69
0.06,0.20,1.00,15.73,25.28,-1.24
0.06,0.19,1.01,16.40,25.37,-1.56
0.06,0.19,1.00,16.17,25.39,-1.68
0.06,0.19,1.01,16.53,25.04,-1.08
0.06,0.20,1.01,16.50,25.15,-2.38
0.07,0.19,1.02,16.67,25.16,-1.28
0.06,0.19,1.02,16.87,24.63,-2.50
0.06,0.19,1.01,16.00,25.62,-1.19
0.07,0.19,1.01,15.88,24.89,-1.68
0.06,0.20,1.01,16.46,25.05,-1.76
0.06,0.19,1.01,16.26,25.39,-1.77
0.07,0.19,1.02,15.79,25.36,-1.39
0.06,0.20,1.00,15.85,25.50,-1.82
0.06,0.19,1.01,16.20,24.67,-1.77
0.07,0.19,1.01,15.85,24.69,-1.77
0.06,0.20,1.01,16.15,25.04,-1.08
0.06,0.20,1.01,16.06,25.10,-1.89
0.06,0.19,1.01,16.11,25.45,-1.37
0.06,0.20,1.01,15.80,25.25,-1.85
0.07,0.19,1.02,16.09,25.16,-1.65
0.05,0.19,1.02,16.24,25.65,-1.80
0.07,0.19,1.01,16.37,25.63,-1.74
0.06,0.19,1.01,17.01,26.29,-1.83
0.06,0.19,1.02,15.51,25.65,-1.33
0.06,0.20,1.00,16.17,24.92,-1.63
0.06,0.20,1.01,16.43,25.27,-1.59
0.07,0.20,1.02,16.50,25.30,-0.99
0.06,0.20,1.01,16.58,25.91,-0.53
0.06,0.20,1.01,16.17,25.33,-1.51
0.05,0.20,1.01,16.18,25.37,-0.90
0.06,0.20,1.02,16.23,25.53,-1.77
0.06,0.20,1.01,16.69,24.50,-1.91
0.06,0.19,1.02,17.05,25.08,-1.56
0.06,0.19,1.01,16.44,25.92,-1.97
0.06,0.19,1.02,17.33,25.28,-0.58
0.05,0.20,1.02,15.97,25.57,-1.91
0.05,0.19,1.01,16.26,25.50,-1.27
0.05,0.20,1.02,15.98,24.73,-2.06
0.05,0.21,1.02,16.90,25.22,-1.16
0.05,0.20,1.01,16.73,25.63,-1.60
0.05,0.21,1.01,16.27,25.10,-1.10
0.05,0.20,1.02,16.99,24.69,-1.57
0.05,0.19,1.01,16.05,25.28,-1.34
0.06,0.19,1.02,16.52,24.70,-0.93
0.06,0.20,1.01,16.78,24.32,-1.04
0.06,0.19,1.01,15.63,25.30,-1.79
0.06,0.20,1.02,16.73,25.42,-1.66
0.06,0.19,1.01,16.05,24.61,-1.69
0.07,0.20,1.01,16.17,25.54,-1.77
0.07,0.20,1.01,16.64,25.54,-1.19
0.07,0.20,1.01,15.85,25.18,-2.11
0.06,0.21,1.02,16.67,24.50,-1.16
0.06,0.20,1.01,16.92,24.32,-1.37
0.06,0.20,1.02,16.93,24.60,-1.86
0.06,0.20,1.01,15.60,24.89,-2.23
0.06,0.20,1.01,16.61,25.02,-1.63
0.05,0.20,1.01,16.32,24.75,-1.08
0.05,0.20,1.00,16.29,25.57,-1.73
0.05,0.20,1.00,16.47,25.45,-1.53
0.05,0.20,1.01,16.60,24.89,-1.92
0.06,0.21,1.02,15.89,25.47,-1.79
0.05,0.20,1.01,15.95,24.96,-1.53
0.05,0.21,1.01,15.76,25.28,-1.74
0.05,0.21,1.00,16.20,24.99,-2.09
0.05,0.20,1.02,15.91,24.98,-1.59
0.05,0.20,1.01,16.56,25.16,-1.94
0.05,0.20,1.01,16.44,25.53,-1.65
0.05,0.21,1.02,16.60,25.08,-1.63
0.05,0.20,1.01,16.32,25.25,-1.11
0.06,0.20,1.01,16.26,25.21,-1.97
0.05,0.20,1.01,16.38,25.79,-1.31
0.06,0.20,1.02,16.81,24.90,-1.40
0.06,0.20,1.01,16.90,24.58,-2.20
0.06,0.20,1.02,15.77,25.60,-1.83
0.05,0.20,1.01,17.01,25.28,-1.25
0.06,0.20,1.02,15.85,25.27,-1.42
0.06,0.20,1.02,16.37,25.56,-1.97
0.06,0.20,1.01,16.44,25.42,-1.63
0.06,0.20,1.02,16.21,24.63,-1.86
0.06,0.21,1.01,16.75,25.19,-1.37
0.05,0.20,1.01,15.86,25.16,-1.57
0.06,0.20,1.02,16.34,24.90,-2.24
0.05,0.20,1.01,16.46,25.42,-1.76
0.05,0.21,1.01,15.91,25.68,-1.11
0.05,0.21,1.01,16.05,25.57,-1.85
0.05,0.20,1.01,16.37,24.66,-1.62
0.06,0.20,1.01,15.95,24.89,-1.77
0.06,0.20,1.02,16.24,24.79,-1.59
0.06,0.20,1.02,16.61,25.07,-1.62
0.05,0.20,1.01,15.88,25.33,-1.42
0.05,0.20,1.02,16.70,25.36,-1.44
0.06,0.20,1.01,16.50,25.54,-1.48
0.06,0.20,1.01,15.54,24.76,-1.82
0.06,0.20,1.01,16.58,24.56,-1.19
0.06,0.20,1.01,16.52,25.22,-1.25
0.05,0.21,1.01,16.34,26.05,-1.27
0.06,0.20,1.02,16.15,25.18,-2.40
0.06,0.20,1.01,15.94,25.13,-1.18
0.05,0.20,1.01,16.21,25.02,-1.86
0.05,0.20,1.01,16.20,25.42,-2.03
0.05,0.20,1.01,16.31,25.56,-2.03
0.05,0.21,1.01,15.68,25.10,-1.28
0.05,0.20,1.01,15.51,25.47,-1.05
0.06,0.20,1.02,17.07,25.42,-1.89
0.05,0.20,1.01,16.40,25.37,-1.54
0.05,0.20,1.01,15.62,24.56,-1.27
0.05,0.20,1.01,15.89,25.79,-1.82
0.05,0.20,1.01,16.35,24.53,-2.56
0.05,0.20,1.01,16.34,24.89,-1.36
0.05,0.20,1.01,16.52,25.94,-1.57
0.05,0.20,1.01,15.89,24.84,-1.50
0.05,0.20,1.01,16.02,25.30,-1.66
0.05,0.19,1.01,16.18,25.37,-1.68
0.05,0.20,1.01,16.02,25.45,-1.79
0.05,0.20,1.01,16.78,25.21,-1.62
0.05,0.20,1.01,16.47,24.75,-1.47
0.05,0.20,1.01,16.98,25.48,-0.78
0.05,0.20,1.01,16.75,24.78,-1.24
0.06,0.20,1.01,16.81,25.40,-1.94
0.06,0.20,1.01,15.15,25.60,-2.08
0.06,0.19,1.00,16.09,25.44,-1.54
0.06,0.21,1.01,16.95,25.95,-1.45
0.05,0.20,1.01,16.43,24.99,-1.50
0.05,0.20,1.00,15.92,24.93,-1.76
0.06,0.20,1.00,15.34,24.98,-1.83
0.05,0.20,1.01,16.50,24.76,-1.51
0.06,0.20,1.02,16.85,25.25,-1.57
0.06,0.21,1.01,16.21,25.04,-1.65
0.06,0.20,1.01,16.05,25.08,-1.85
0.06,0.20,1.02,17.13,25.71,-1.66
0.06,0.19,1.01,16.17,25.65,-1.28
0.06,0.20,1.02,16.37,25.39,-1.86
0.05,0.20,1.01,16.79,24.53,-1.86
0.05,0.20,1.01,16.37,26.24,-1.62
0.05,0.19,1.01,16.18,24.76,-2.14
0.05,0.20,1.01,15.95,25.68,-0.90
0.05,0.20,1.01,15.68,24.78,-1.71
0.05,0.20,1.02,16.34,25.22,-1.28
0.06,0.20,1.01,16.89,25.08,-1.71
0.05,0.20,1.01,16.43,24.90,-2.11
0.05,0.20,1.02,16.09,25.31,-1.68
0.06,0.19,1.01,16.40,25.16,-1.83
0.06,0.20,1.01,16.67,24.87,-1.25
0.06,0.20,1.02,15.80,25.37,-1.63
0.06,0.20,1.01,17.25,25.39,-1.92
0.05,0.20,1.01,16.02,25.05,-2.26
0.05,0.20,1.02,16.76,24.95,-0.98
0.06,0.20,1.02,16.09,25.54,-1.68
0.06,0.20,1.01,16.40,26.02,-1.98
0.06,0.20,1.02,16.40,24.89,-1.19
0.05,0.20,1.02,16.84,25.42,-1.54
0.06,0.20,1.02,15.95,24.76,-2.06
0.04,0.21,1.01,16.20,25.40,-2.23
0.05,0.21,1.01,15.86,25.42,-1.02
0.05,0.20,1.02,15.73,25.18,-1.77
0.05,0.21,1.02,15.74,25.30,-1.82
0.05,0.20,1.01,15.95,25.57,-2.02
0.06,0.20,1.01,16.85,25.47,-1.27
0.06,0.20,1.01,16.44,25.01,-1.66
0.06,0.20,1.02,16.34,25.19,-1.92
0.06,0.20,1.01,16.21,25.18,-0.85
0.07,0.20,1.00,15.98,25.47,-1.89
0.07,0.20,1.01,15.56,25.02,-1.95
0.07,0.21,1.02,16.32,25.40,-1.53
0.06,0.21,1.01,16.31,25.63,-1.51
0.05,0.20,1.00,16.20,25.73,-1.63
0.05,0.20,1.00,16.66,25.22,-1.51
0.05,0.21,1.01,15.56,25.02,-1.31
0.05,0.20,1.01,15.95,25.54,-1.62
0.05,0.20,1.01,16.76,24.49,-1.22
0.05,0.20,1.01,15.62,25.24,-1.85
0.05,0.20,1.01,16.12,25.47,-1.51
0.05,0.21,1.01,15.92,25.74,-1.62
0.04,0.20,1.01,16.70,24.96,-1.36
0.05,0.20,1.01,16.50,25.28,-1.48
0.06,0.20,1.00,16.06,25.44,-2.15
0.06,0.21,1.00,16.09,25.48,-2.12
0.06,0.20,1.00,16.23,25.68,-2.31
0.06,0.21,1.01,15.89,25.07,-2.15
0.06,0.20,1.01,16.20,25.28,-2.27
0.07,0.21,1.02,16.02,25.69,-2.40
0.06,0.20,1.01,16.12,25.50,-2.27
0.06,0.21,1.02,16.06,25.37,-2.43
0.07,0.21,1.01,16.08,25.34,-2.37
0.06,0.21,1.01,16.23,25.56,-2.64
0.06,0.21,1.01,16.32,25.56,-1.86
0.06,0.21,1.02,16.26,25.62,-2.03
0.05,0.21,1.02,15.95,25.62,-2.46
0.05,0.21,1.02,16.14,25.18,-2.15
0.07,0.20,1.01,16.00,25.60,-2.23
0.07,0.20,1.01,16.17,25.62,-2.26
0.07,0.21,1.02,15.77,25.31,-2.32
0.06,0.21,1.00,15.71,25.50,-2.53
0.07,0.21,1.01,15.76,25.24,-2.20
0.06,0.21,1.02,16.49,25.76,-2.41
0.06,0.20,1.02,15.92,25.28,-2.05
0.06,0.21,1.00,16.21,25.40,-2.24
0.06,0.21,1.01,15.95,25.54,-1.65
0.06,0.20,1.00,16.61,25.13,-2.24
0.05,0.20,1.01,16.06,25.21,-2.66
0.06,0.20,1.00,16.05,25.74,-2.26
0.06,0.20,1.01,16.11,25.65,-1.98
0.06,0.20,1.01,15.97,25.77,-2.03
0.06,0.20,1.01,15.98,25.19,-2.11
0.05,0.20,1.01,16.11,25.40,-2.09
0.06,0.20,1.02,16.31,25.22,-2.26
